condition,variant,swarm_seed,controller_seed,seed,obstacle_layout_seed,obstacle_center_permutation,scenario_id,wall_pairs,wall_count,wall_width,wall_extension,trigger_progress,activation_preview_clearance,activation_step,activation_progress,activation_reason,activation_clearance,block_step,success,failure_reason,reached_goal,collision,not_reaching,first_collision_step,collision_after_block,exposed_to_blocker,goal_reached_before_block,final_dist,min_clearance_dynamic,min_clearance_after_block,path_length,path_length_after_block,control_effort,control_effort_after_block,control_smoothness,control_smoothness_after_block,steps,steps_after_block,runtime_sec,runtime_per_step_sec,goal_tolerance,error
static_wall,gaussian_prior_mppi,5,31,31,31,0->2;1->6;2->5;3->0;4->1;5->4;6->3,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24478454352632628,0.6222238412581298,0.6222238412581298,18.214241159484565,18.214241159484565,63.69497506491537,63.69497506491537,11.948569793698777,11.948569793698777,65,65,0.5668668319995049,0.008721028184607769,0.3,
static_wall,corridor_prior_mppi,5,31,31,31,0->2;1->6;2->5;3->0;4->1;5->4;6->3,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2551200089223609,0.6457914789068897,0.6457914789068897,17.61045265097934,17.61045265097934,82.03510213776585,82.03510213776585,38.01353423505155,38.01353423505155,63,63,0.43056078397785313,0.006834298158378621,0.3,
static_wall,frenet_corridor_mppi,5,31,31,31,0->2;1->6;2->5;3->0;4->1;5->4;6->3,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.3023490812143788,0.7093453707034965,0.7093453707034965,18.35302143218756,18.35302143218756,72.44146060713135,72.44146060713135,14.757632375616053,14.757632375616053,65,65,0.5293815799814183,0.008144331999714129,0.3,
static_wall,control_bank_mppi,5,31,31,31,0->2;1->6;2->5;3->0;4->1;5->4;6->3,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.26258381208086995,0.4487673523650459,0.4487673523650459,17.220242493829765,17.220242493829765,69.3158038044824,69.3158038044824,39.88007287188173,39.88007287188173,63,63,0.47609573299996555,0.00755707512698358,0.3,
static_wall,standard_mppi,5,31,31,31,0->2;1->6;2->5;3->0;4->1;5->4;6->3,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,27,True,True,False,0.2969404956163797,-0.3594807540504318,-0.3594807540504318,12.747236333789834,12.747236333789834,125.98317925639155,125.98317925639155,61.32017256011466,61.32017256011466,47,47,0.24798623099923134,0.005276302787217688,0.3,
no_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.19207356865043151,0.2618224771565883,nan,14.337369258098414,nan,89.0380256004701,nan,28.14452631381065,nan,63,0,0.3202480110048782,0.005083301761982194,0.3,
no_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.28678511018931,0.2571655774966762,nan,12.822911561538437,nan,99.69757226254765,nan,29.293538736493183,nan,55,0,0.16480850501102395,0.0029965182729277083,0.3,
no_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.2660713480269219,0.25711392488819423,nan,13.939234416924656,nan,96.17631362719028,nan,27.121829220462118,nan,62,0,0.2980344539973885,0.004807007322538524,0.3,
no_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.2849993216411653,0.32228145383101986,nan,13.714679943664992,nan,96.29943969393112,nan,73.03633560559207,nan,59,0,0.25970064298599027,0.004401705813321869,0.3,
no_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,False,collision,False,True,False,21,False,False,False,5.987789116556372,-0.35389829404765627,nan,5.559435169663655,nan,693.8742438902375,nan,616.0615718246327,nan,150,0,0.2142737969988957,0.001428491979992638,0.3,
dynamic_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,18,0.2629979305451032,progress_and_clearance,0.6856638711419643,18,False,collision,False,True,False,27,True,True,False,6.391012611337821,-0.30710239761867564,-0.30710239761867564,5.146917552315526,2.1418197688103984,672.3378555824428,634.4390478461312,539.8017298815737,533.5586329361176,150,132,1.0591863629815634,0.007061242419877089,0.3,
dynamic_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,17,0.2500434620649271,progress_and_clearance,0.7425261697343373,17,False,collision,True,True,False,25,True,True,False,0.27985471428869,-0.3784588684957414,-0.3784588684957414,14.340904478145347,11.490901519570109,206.8340823862033,165.32747015848622,63.79408025777773,55.160217654358306,69,52,0.35879892998491414,0.005199984492534987,0.3,
dynamic_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,17,0.2468714736520622,clearance_preview,0.7228676355832178,17,False,collision,False,True,False,28,True,True,False,6.720618186997108,-0.27488698066364414,-0.27488698066364414,5.423709582558791,2.6007388271633083,679.9758133505945,640.7960562868284,556.7301047775197,549.8643667452068,150,133,1.0164607659971807,0.006776405106647871,0.3,
dynamic_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,21,0.26086604017581516,progress,1.1333674460083345,21,False,collision,True,True,False,29,True,True,False,0.27669736866623534,-0.37590919308031556,-0.37590919308031556,13.835674085521863,10.73789461792963,183.43299176867686,117.90048169380854,117.57285134097667,63.417087983711774,67,46,0.4308969830162823,0.006431298253974363,0.3,
dynamic_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,15,0.26455635970399527,progress,0.7522089547985684,15,False,collision,False,True,False,20,True,True,False,5.731034512488983,-0.5290270767544465,-0.5290270767544465,5.790037327608653,2.777871181519216,713.0555845549882,663.2296166076875,544.5748380493909,530.4004577257975,150,135,0.5313607080024667,0.0035424047200164448,0.3,
static_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2914457373890345,0.1398632890978998,0.1398632890978998,12.307705182080937,12.307705182080937,115.06859908545037,115.06859908545037,26.426107350383802,26.426107350383802,50,50,0.44206040300196037,0.008841208060039208,0.3,
static_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.28945632003870364,0.11174474387229494,0.11174474387229494,12.421738591658668,12.421738591658668,97.95925708769758,97.95925708769758,33.573177973458215,33.573177973458215,51,51,0.2997607080033049,0.005877660941241272,0.3,
static_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.29336651585389667,0.1270708585063809,0.1270708585063809,11.987086254209514,11.987086254209514,82.26494281494394,82.26494281494394,24.393391580862616,24.393391580862616,47,47,0.3715679569868371,0.007905701212485896,0.3,
static_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2676474812106073,0.34549800304207773,0.34549800304207773,18.16167282147642,18.16167282147642,132.36082852656978,132.36082852656978,48.08264914375212,48.08264914375212,74,74,0.5538902760017663,0.007485003729753599,0.3,
static_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,16,True,True,False,0.2168389914623363,-0.17747912802718224,-0.17747912802718224,12.041922278449734,12.041922278449734,236.50800471571446,236.50800471571446,91.59824088847472,91.59824088847472,54,54,0.18997611600207165,0.003518076222260586,0.3,
dynamic_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.24676276630678318,clearance_preview,0.6356876642015041,17,False,collision,False,True,False,21,True,True,False,7.787576800732566,-0.18044913006529273,-0.18044913006529273,4.009858795301833,1.1900494998756677,683.3324657043656,645.6735055133779,561.2302850144185,555.5079621033537,150,133,0.9419544210250024,0.0062796961401666825,0.3,
dynamic_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.2500434620649271,progress_and_clearance,0.606512124831907,17,False,collision,False,True,False,20,True,True,False,7.763936792860526,-0.24814085636877165,-0.24814085636877165,4.108526633107108,1.2585236745318706,690.3168715780155,648.8102593502983,585.6143377745074,576.980475171088,150,133,0.7318894880008884,0.004879263253339256,0.3,
dynamic_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,17,0.2468714736520622,clearance_preview,0.6186297446325162,17,False,collision,False,True,False,21,True,True,False,7.537426708858237,-0.3268136694683471,-0.3268136694683471,4.188286190624355,1.3653154352288732,678.4235886511924,639.2438315874265,561.2598955090118,554.1028290447769,150,133,0.9368988019996323,0.006245992013330882,0.3,
dynamic_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,21,0.26086604017581516,progress_and_clearance,0.740836764438541,21,False,collision,True,True,False,24,True,True,False,0.29623491673368507,-0.36918557860696877,-0.36918557860696877,13.955984482081577,10.858205014489348,153.73778443546178,88.20527436059346,117.38115315265514,64.2194273278968,64,43,0.36987701899488457,0.005779328421795071,0.3,
dynamic_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,0.25,0.75,14,0.23800763967178534,clearance_preview,0.7183675205406372,14,False,collision,False,True,False,17,True,True,False,6.47427815450786,-0.3707621181807481,-0.3707621181807481,5.122452227519425,2.414053742555466,356.357916284911,307.22658131913795,294.3040949084676,282.13322633395546,150,136,0.46146610099822283,0.0030764406733214855,0.3,
static_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2869364640307938,0.16374213127288206,0.16374213127288206,12.161248433299795,12.161248433299795,113.73775644490333,113.73775644490333,23.961625983827293,23.961625983827293,50,50,0.38614716500160284,0.007722943300032057,0.3,
static_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.28980613367084584,0.10477386099032215,0.10477386099032215,12.558450082958426,12.558450082958426,98.54981437911482,98.54981437911482,39.102153890900354,39.102153890900354,53,53,0.27018393902108073,0.00509781017020907,0.3,
static_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2885952553468497,0.11641476460547245,0.11641476460547245,12.592221898464894,12.592221898464894,95.87871280865525,95.87871280865525,20.76692651648946,20.76692651648946,50,50,0.36069622298236936,0.007213924459647387,0.3,
static_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24670971286472126,0.2061316156819139,0.2061316156819139,12.282159766982833,12.282159766982833,104.49862806513134,104.49862806513134,30.137578732391333,30.137578732391333,49,49,0.33204547900822945,0.006776438347106724,0.3,
static_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_0_2,0-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,17,True,True,False,7.179196069426085,-0.15399362035742467,-0.15399362035742467,4.9203643543845965,4.9203643543845965,718.558007974669,718.558007974669,583.9554627904233,583.9554627904233,150,150,0.49636273397482,0.003309084893165467,0.3,
dynamic_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,18,0.2629979305451032,progress,3.5754778477461335,18,True,,True,False,False,,False,True,False,0.2101207741903263,0.2618224771552979,0.2618224771552979,14.348339752169661,11.343241968664536,89.88523334319024,51.98642560687854,27.699917493814603,21.703825078371974,63,45,0.432341580017237,0.006862564762178365,0.3,
dynamic_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,17,0.2500434620649271,progress,3.6584422554722518,17,True,,True,False,False,,False,True,False,0.29192754530260634,0.25715509555157345,0.25715509555157345,12.894888835314864,10.044885876739627,97.72633779107933,56.219725563362225,26.87602712366113,18.242164520241708,55,38,0.2429271859873552,0.004416857927042822,0.3,
dynamic_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,18,0.2624852668455381,progress,3.596077827687147,18,True,,True,False,False,,False,True,False,0.25735558566501743,0.25711377988437845,0.25711377988437845,13.932712725199977,10.932129405400364,94.54968004133413,55.21260454501623,26.17382515614721,19.424972027522884,62,44,0.3914995389932301,0.006314508693439195,0.3,
dynamic_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,21,0.26086604017581516,progress,3.280566843702885,21,True,,True,False,False,,False,True,False,0.26239185313690705,0.3222814538309266,0.3222814538309266,13.895888263063746,10.798108795471514,97.84543216712484,32.31292209225653,75.7100624196254,19.911290658576632,60,39,0.3479080800025258,0.005798468000042097,0.3,
dynamic_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,0.25,0.75,15,0.26455635970399527,progress,3.5122784078054528,15,False,collision,False,True,False,21,True,True,False,5.987790221630944,-0.35389829404765627,-0.35389829404765627,5.559434500395836,2.5472683543063996,693.8744047463845,644.0484367990837,616.062216075261,602.205633775905,150,135,0.44651852300739847,0.0029767901533826564,0.3,
static_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.23539356540597212,0.1759636388104559,0.1759636388104559,13.591527447648115,13.591527447648115,95.10073020923397,95.10073020923397,22.951572661513993,22.951572661513993,63,63,0.43595780301257037,0.006919965127183657,0.3,
static_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.23591225208214156,0.2240488468348879,0.2240488468348879,13.701066648760907,13.701066648760907,94.45797214248071,94.45797214248071,27.58611410533941,27.58611410533941,60,60,0.27584248801576905,0.004597374800262817,0.3,
static_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.26317172113667775,0.1761001878906827,0.1761001878906827,14.044234641516073,14.044234641516073,92.51894624622318,92.51894624622318,24.148476797817704,24.148476797817704,65,65,0.41314752798643894,0.006356115815175984,0.3,
static_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.22833263342982643,0.34501225409702013,0.34501225409702013,13.26431875678781,13.26431875678781,95.134991931119,95.134991931119,40.12534890132281,40.12534890132281,56,56,0.35609101798036136,0.006358768178220738,0.3,
static_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,wall_1_2,1-2,1,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,21,True,True,False,5.987790221630944,-0.35389829404765627,-0.35389829404765627,5.559434500395836,5.559434500395836,693.8744047463845,693.8744047463845,616.062216075261,616.062216075261,150,150,0.4767344589927234,0.0031782297266181557,0.3,
dynamic_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,18,0.2629979305451032,progress_and_clearance,0.6856638711419643,18,False,collision,False,True,False,27,True,True,False,6.391012611769928,-0.30710239761867564,-0.30710239761867564,5.146917553000134,2.1418197694950067,672.3377577535434,634.4389500172316,539.8014483835498,533.558351438094,150,132,1.3366033900238108,0.008910689266825405,0.3,
dynamic_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,17,0.2500434620649271,progress_and_clearance,0.7425261697343373,17,False,collision,True,True,False,25,True,True,False,0.27985471396690087,-0.3784588684957414,-0.3784588684957414,14.340904477795315,11.490901519220078,206.83408238131693,165.32747015359982,63.794080246155914,55.1602176427365,69,52,0.45982257300056517,0.006664095260877756,0.3,
dynamic_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,17,0.2468714736520622,clearance_preview,0.7228676355832178,17,False,collision,False,True,False,28,True,True,False,6.720617733086296,-0.2748870074131941,-0.2748870074131941,5.423709089098909,2.600738333703428,679.9810411286307,640.8012840648646,556.7528385803543,549.8871005480412,150,133,1.2854989290062804,0.00856999286004187,0.3,
dynamic_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,21,0.26086604017581516,progress,1.1333674460083345,21,False,collision,True,True,False,29,True,True,False,0.30259234107971655,-0.37471011633796747,-0.37471011633796747,13.580926051401084,10.483146583808853,179.88955753777987,114.35704746291151,108.37835371948083,54.22259036221598,66,45,0.5220121270103846,0.007909274651672493,0.3,
dynamic_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,0.25,0.75,15,0.26455635970399527,progress,0.7522089547985684,15,False,collision,False,True,False,20,True,True,False,5.731035848827039,-0.5290238874722081,-0.5290238874722081,5.790033921463423,2.777867775373985,713.1368122306328,663.310844283332,544.6503077044023,530.4759273808088,150,135,0.7699662079976406,0.005133108053317604,0.3,
static_wall,gaussian_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,True,True,False,16,True,True,False,0.3012008684039496,-0.01893225248613223,-0.01893225248613223,12.795048355468492,12.795048355468492,143.69141049357222,143.69141049357222,39.08535011112615,39.08535011112615,51,51,0.5519085649866611,0.010821736568365903,0.3,
static_wall,corridor_prior_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2592315597367743,0.12585848673438038,0.12585848673438038,12.498917241822939,12.498917241822939,114.78928884985413,114.78928884985413,33.96044238997045,33.96044238997045,51,51,0.40596699799061753,0.007960137215502304,0.3,
static_wall,frenet_corridor_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.300042849037199,0.21638635365300946,0.21638635365300946,12.218177638078414,12.218177638078414,112.74749535532897,112.74749535532897,26.296720145297513,26.296720145297513,50,50,0.49724906400660984,0.009944981280132197,0.3,
static_wall,control_bank_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2577547024385152,0.016648410677332415,0.016648410677332415,12.926625020298147,12.926625020298147,144.49119121457437,144.49119121457437,36.35192452372189,36.35192452372189,52,52,0.5221342960139737,0.010041044154114878,0.3,
static_wall,standard_mppi,5,32,32,32,0->4;1->2;2->6;3->1;4->3;5->0;6->5,walls_0_1__1_2,0-1;1-2,2,0.4,0.2,,0.75,0,0.0,from_start,,0,False,collision,False,True,False,22,True,True,False,4.599460862427165,-0.29543071481093386,-0.29543071481093386,7.333403592914952,7.333403592914952,724.6980437907669,724.6980437907669,575.8801296512634,575.8801296512634,150,150,0.817026534001343,0.005446843560008953,0.3,
no_wall,gaussian_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.2287673091547091,0.26378506992442924,nan,17.57956416881423,nan,67.63653713726782,nan,12.591679976911777,nan,63,0,0.31160083500435576,0.004946045000069139,0.3,
no_wall,corridor_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.26311317387397654,0.333768851516186,nan,16.88199630274149,nan,77.10794534699058,nan,27.775705561142193,nan,61,0,0.14909475299646147,0.002444176278630516,0.3,
no_wall,frenet_corridor_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.25438905322791006,0.2607098114083267,nan,17.612591961587842,nan,68.76301108266927,nan,11.914639366992938,nan,63,0,0.26977298900601454,0.0042821109366034055,0.3,
no_wall,control_bank_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,True,,True,False,False,,False,False,False,0.252917507013797,0.3496170659518462,nan,16.806498050159995,nan,70.18374195521568,nan,21.644928424656285,nan,61,0,0.24152746400795877,0.0039594666230812915,0.3,
no_wall,standard_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,no_wall,,0,0.0,0.0,,0.75,,,,,,False,collision,False,True,False,16,False,False,False,8.58421797525212,-0.49352655333271517,nan,3.6524762680136806,nan,718.5053591922378,nan,620.4768780610109,nan,150,0,0.2058524629974272,0.0013723497533161815,0.3,
dynamic_wall,gaussian_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,19,0.26044887086457197,progress,3.3780320429713973,19,True,,True,False,False,,False,True,False,0.22876730915473578,0.26378506992442924,0.3958764769688841,17.579564168814244,13.35890695453488,67.63653713726175,11.811524390905811,12.591679976907916,7.211766606941418,63,44,0.41397405599127524,0.006571016761766273,0.3,
dynamic_wall,corridor_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,20,0.26029833158325316,progress,3.4947456483225023,20,True,,True,False,False,,False,True,False,0.2631137317697708,0.333768851516186,0.504166947603385,16.88199687168816,12.553679452719479,77.10791838610703,22.53583771797922,27.775684301984082,13.614782537730951,61,41,0.259458660002565,0.004253420655779754,0.3,
dynamic_wall,frenet_corridor_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,19,0.2609887484163215,progress,3.3851421719768053,19,True,,True,False,False,,False,True,False,0.2543890532279135,0.2607098114083267,0.4008817392257272,17.612591961587842,13.37667900139582,68.76301108266699,12.13467219117895,11.914639366991867,6.49605681547559,63,44,0.38289724799687974,0.0060777340951885675,0.3,
dynamic_wall,control_bank_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,20,0.25789320457805415,progress,3.4344627780615875,20,True,,True,False,False,,False,True,False,0.252971416102812,0.3496170659518462,0.4554327133770086,16.80657937880658,12.594809811166023,70.18185569684485,15.708104445962896,21.64406240709379,11.606026819654135,61,41,0.34629826500895433,0.00567702073785171,0.3,
dynamic_wall,standard_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,0.25,0.75,19,0.2561683439424355,progress,2.0196660516731098,19,False,collision,False,True,False,16,False,True,False,8.58421797525212,-0.49352655333271517,-0.49352655333271517,3.6524762680136806,0.23584587240332594,718.5053591922378,624.7534621606212,620.4768780610109,579.5325991615709,150,131,0.5014031049795449,0.003342687366530299,0.3,
static_wall,gaussian_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.30094877519013097,0.2566502790765217,0.2566502790765217,17.43935977055422,17.43935977055422,66.95080984268151,66.95080984268151,13.961643393877171,13.961643393877171,62,62,0.4751555119873956,0.007663798580441864,0.3,
static_wall,corridor_prior_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.24451788345890224,0.5167764407778659,0.5167764407778659,16.768465650196887,16.768465650196887,79.0393488010452,79.0393488010452,31.713961574315338,31.713961574315338,62,62,0.3219093130028341,0.005192085693594099,0.3,
static_wall,frenet_corridor_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2321626171211465,0.2832997703625299,0.2832997703625299,17.563891618268492,17.563891618268492,77.73070670331224,77.73070670331224,16.475939620189717,16.475939620189717,63,63,0.44159683500765823,0.007009473571550131,0.3,
static_wall,control_bank_mppi,5,33,33,33,0->6;1->0;2->3;3->4;4->1;5->2;6->5,wall_0_1,0-1,1,0.4,0.2,,0.75,0,0.0,from_start,,0,True,,True,False,False,,False,True,False,0.2714750423104752,0.4253227226096206,0.4253227226096206,17.53697835708275,17.53697835708275,66.92611405615826,66.92611405615826,15.348461274217831,15.348461274217831,63,63,0.4145576089795213,0.00658027950761145,0.3,
